pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,batter,balls,strikes,outs_when_up,inning,inning_topbot,p_throws,stand,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,at_bat_number,pitch_number,bat_score,fld_score,on_3b_dum,on_2b_dum,on_1b_dum,pitcher_is_home,pitcher_is_winning,tied,is_strike
CU,83,-2.4798,5.7743,669160,518626,1,2,2,7,Bot,R,R,3.33,1.6,82.988,2986,6.247,62,4,5,3,0,0,0,0,0,0,0
SI,96.1,-3.0001,5.5639,669160,518626,1,1,2,7,Bot,R,R,3.33,1.6,95.796,2416,5.982,62,3,5,3,0,0,0,0,0,0,1
FC,90,-3.2048,5.3569,669160,518626,1,0,2,7,Bot,R,R,3.2648,1.4912,89.969,2842,5.804,62,2,5,3,0,0,0,0,0,0,1
FC,90.7,-3.1324,5.3492,669160,518626,0,0,2,7,Bot,R,R,3.2503,1.4768,90.593,2705,5.955,62,1,5,3,0,0,0,0,0,0,0
SI,96.7,-2.7794,5.5006,669160,518692,1,2,1,7,Bot,R,L,3.55,1.73,97.256,2517,6.632,61,4,5,3,0,0,0,0,0,0,0
SI,95.9,-2.9074,5.716,669160,518692,1,1,1,7,Bot,R,L,3.55,1.73,95.553,2471,5.879,61,3,5,3,0,0,0,0,0,0,1
SI,95.8,-2.9186,5.6338,669160,518692,1,0,1,7,Bot,R,L,3.55,1.73,95.801,2486,6.211,61,2,5,3,0,0,0,0,0,0,1
FC,90,-2.9183,5.4995,669160,518692,0,0,1,7,Bot,R,L,3.4619,1.6933,89.932,2590,6.033,61,1,5,3,0,0,0,0,0,0,0
SI,95.2,-2.7781,5.6805,669160,645277,3,2,0,7,Bot,R,L,3.55,1.73,95.64,2348,6.339,60,6,5,3,0,0,0,0,0,0,0
SI,93.3,-2.9829,5.5825,669160,645277,3,1,0,7,Bot,R,L,3.25,1.54,92.966,2345,5.891,60,5,5,3,0,0,0,0,0,0,1
SI,94.1,-2.8366,5.6887,669160,645277,2,1,0,7,Bot,R,L,3.1689,1.4884,94.371,2491,6.436,60,4,5,3,0,0,0,0,0,0,0
SI,93.8,-3.0254,5.5021,669160,645277,2,0,0,7,Bot,R,L,3.25,1.54,93.302,2391,5.941,60,3,5,3,0,0,0,0,0,0,1
FC,89.6,-3.0384,5.3856,669160,645277,1,0,0,7,Bot,R,L,3.0956,1.5179,88.966,2737,5.96,60,2,5,3,0,0,0,0,0,0,0
SI,94.3,-2.8264,5.7097,669160,645277,0,0,0,7,Bot,R,L,3.148,1.5838,94.589,2348,6.469,60,1,5,3,0,0,0,0,0,0,0
SI,96.5,-2.7053,5.6904,669160,594807,1,2,2,6,Bot,R,R,3.31,1.62,97.155,2297,6.315,56,4,5,3,0,0,0,0,0,0,0
FC,90.9,-2.7057,5.6331,669160,594807,0,2,2,6,Bot,R,R,3.2464,1.4433,90.574,2741,5.967,56,3,5,3,0,0,0,0,0,0,0
FC,90.6,-2.9348,5.4386,669160,594807,0,1,2,6,Bot,R,R,3.31,1.62,90.127,2643,5.914,56,2,5,3,0,0,0,0,0,0,1
SI,96.4,-2.741,5.7955,669160,594807,0,0,2,6,Bot,R,R,3.2041,1.4928,96.612,2246,6.237,56,1,5,3,0,0,0,0,0,0,1
SI,95.6,-2.8184,5.6569,669160,527054,2,2,1,6,Bot,R,R,3.467,1.589,95.791,2289,6.181,55,5,5,3,0,0,0,0,0,0,0
CU,81.7,-2.7209,5.8907,669160,527054,1,2,1,6,Bot,R,R,3.4383,1.6177,81.435,2984,6.225,55,4,5,3,0,0,0,0,0,0,0
SI,96,-2.8612,5.552,669160,527054,1,1,1,6,Bot,R,R,3.467,1.589,96.142,2326,6.191,55,3,5,3,0,0,0,0,0,0,1
FC,91.5,-2.9389,5.5746,669160,527054,0,1,1,6,Bot,R,R,3.3732,1.5818,91.137,2792,5.872,55,2,5,3,0,0,0,0,0,0,0
SI,96.7,-2.7642,5.5745,669160,527054,0,0,1,6,Bot,R,R,3.6185,1.6612,96.951,2246,6.293,55,1,5,3,0,0,0,0,0,0,1
SI,95.6,-2.7637,5.6102,669160,542364,1,2,1,6,Bot,R,L,3.3,1.52,95.334,2387,6.218,54,5,1,3,1,1,1,0,1,0,0
FC,90.8,-2.9237,5.5641,669160,542364,1,2,1,6,Bot,R,L,3.3,1.52,90.698,2749,5.889,54,4,1,3,1,1,1,0,1,0,1
FC,90.6,-2.9024,5.6312,669160,542364,1,1,1,6,Bot,R,L,3.3,1.52,90.075,2632,5.712,54,3,1,3,1,1,1,0,1,0,1
SI,95.9,-2.8093,5.6446,669160,542364,0,1,1,6,Bot,R,L,3.3071,1.5271,95.503,2326,6.026,54,2,1,3,1,1,1,0,1,0,0
FC,90.4,-3.0204,5.5258,669160,542364,0,0,1,6,Bot,R,L,3.3567,1.5058,90.473,2633,5.911,54,1,1,3,1,1,1,0,1,0,1
CU,81.5,-3.0208,5.5858,669160,588751,1,2,1,6,Bot,R,R,3.26,1.54,80.541,3029,5.79,53,5,1,3,0,1,1,0,1,0,0
SI,96.1,-2.7099,5.6889,669160,588751,1,2,1,6,Bot,R,R,3.26,1.54,95.442,2309,5.914,53,4,1,3,0,1,1,0,1,0,1
FC,90.9,-2.7834,5.6391,669160,588751,0,2,1,6,Bot,R,R,3.1463,1.4618,90.525,2641,5.969,53,3,1,3,0,1,1,0,1,0,0
SI,95.4,-2.8668,5.7345,669160,588751,0,1,1,6,Bot,R,R,3.26,1.54,95.631,2417,6.29,53,2,1,3,0,1,1,0,1,0,1
SI,95.9,-2.9169,5.7147,669160,588751,0,0,1,6,Bot,R,R,3.26,1.54,95.309,2404,6.007,53,1,1,3,0,1,1,0,1,0,1
CU,82.1,-2.5889,5.8518,669160,459964,0,1,1,6,Bot,R,L,3.12,1.56,81.306,3014,5.9,52,2,1,3,0,0,1,0,1,0,0
FC,90.2,-2.9924,5.4961,669160,459964,0,0,1,6,Bot,R,L,2.9994,1.4464,90.076,2643,5.925,52,1,1,3,0,0,1,0,1,0,1
SI,97.2,-2.7668,5.7267,669160,435263,3,2,1,6,Bot,R,L,3.1346,1.5263,96.467,2560,5.958,51,6,1,3,0,0,0,0,1,0,0
FC,90.1,-3.0943,5.5744,669160,435263,2,2,1,6,Bot,R,L,3.2396,1.5753,89.45,2904,5.771,51,5,1,3,0,0,0,0,1,0,0
CU,84.5,-2.8204,5.8443,669160,435263,1,2,1,6,Bot,R,L,3.2396,1.5753,83.653,3159,5.889,51,4,1,3,0,0,0,0,1,0,0
FC,90.5,-3.0307,5.5541,669160,435263,1,1,1,6,Bot,R,L,3.1556,1.5053,90.355,2849,5.969,51,3,1,3,0,0,0,0,1,0,1
FC,91.5,-3.0047,5.4929,669160,435263,0,1,1,6,Bot,R,L,3.2113,1.5051,90.745,2852,5.818,51,2,1,3,0,0,0,0,1,0,0
SI,97.4,-2.8141,5.7904,669160,435263,0,0,1,6,Bot,R,L,3.4,1.68,96.518,2426,5.89,51,1,1,3,0,0,0,0,1,0,1
SI,97.9,-2.7374,5.7036,669160,518626,0,1,0,6,Bot,R,R,3.33,1.6,98.332,2473,6.446,50,2,1,3,0,0,0,0,1,0,0
SI,96.5,-2.8072,5.7666,669160,518626,0,0,0,6,Bot,R,R,3.33,1.6,95.887,2470,6.069,50,1,1,3,0,0,0,0,1,0,1
SL,88,-0.535,6.2186,520980,518692,0,2,2,5,Bot,R,L,3.55,1.73,87.88,1832,5.917,45,3,1,3,0,1,0,0,1,0,1
SL,86.6,-0.6924,6.261,520980,518692,0,1,2,5,Bot,R,L,3.55,1.73,85.972,1839,5.733,45,2,1,3,0,1,0,0,1,0,1
FF,95.3,-0.6233,6.2155,520980,518692,0,0,2,5,Bot,R,L,3.4427,1.6656,95.357,2322,6.182,45,1,1,3,0,1,0,0,1,0,1
FF,94.9,-0.5876,6.2566,520980,645277,2,1,2,5,Bot,R,L,3.25,1.54,94.907,2309,6.278,44,4,1,3,0,0,0,0,1,0,0
CH,85.4,-0.5606,6.3117,520980,645277,1,1,2,5,Bot,R,L,3.1424,1.5041,85.828,1974,6.319,44,3,1,3,0,0,0,0,1,0,0
CH,85.5,-0.715,6.3086,520980,645277,0,1,2,5,Bot,R,L,3.0131,1.4538,85.466,2060,6.355,44,2,1,3,0,0,0,0,1,0,0
FF,94.3,-0.6141,6.3229,520980,645277,0,0,2,5,Bot,R,L,2.97,1.346,94.317,2230,6.308,44,1,1,3,0,0,0,0,1,0,1
FF,93.6,-0.6844,6.3528,520980,594807,0,0,1,5,Bot,R,R,3.31,1.62,93.422,2244,5.896,43,1,1,3,0,0,0,0,1,0,0
FF,93.8,-0.6013,6.3724,520980,608331,0,2,0,5,Bot,R,L,3.42,1.63,93.73,2317,6.007,42,3,1,3,0,0,0,0,1,0,1
FF,93,-0.8444,6.298,520980,608331,0,1,0,5,Bot,R,L,3.3768,1.6084,93.121,2270,6.074,42,2,1,3,0,0,0,0,1,0,1
FF,92.5,-0.7998,6.3824,520980,608331,0,0,0,5,Bot,R,L,3.42,1.63,91.759,2220,5.782,42,1,1,3,0,0,0,0,1,0,1
FS,86.8,-1.162,6.0767,664062,542364,3,1,2,4,Bot,R,L,3.3,1.52,86.405,2030,5.783,38,5,1,3,1,0,0,0,1,0,0
CU,81.3,-0.8376,6.109,664062,542364,2,1,2,4,Bot,R,L,3.2928,1.5128,80.791,2705,5.75,38,4,1,3,1,0,0,0,1,0,0
CU,81.5,-0.5897,6.1163,664062,542364,1,1,2,4,Bot,R,L,3.2642,1.5128,80.87,2693,5.69,38,3,1,3,1,0,0,0,1,0,0
FS,86.9,-0.9324,6.1086,664062,542364,0,1,2,4,Bot,R,L,3.2138,1.4841,87,2033,6.002,38,2,1,3,0,1,0,0,1,0,0
CU,80.3,-0.6474,6.1295,664062,542364,0,0,2,4,Bot,R,L,3.3,1.52,79.666,2631,5.734,38,1,1,3,0,1,0,0,1,0,1
FF,94,-0.6208,6.2139,664062,588751,3,2,2,4,Bot,R,R,3.26,1.54,93.684,2460,5.957,37,7,0,3,0,0,1,0,1,0,0
FF,94.5,-0.6066,6.2169,664062,588751,3,2,2,4,Bot,R,R,3.26,1.54,93.411,2374,5.843,37,6,0,3,0,0,1,0,1,0,1
FF,94.4,-0.8079,6.1891,664062,588751,2,2,2,4,Bot,R,R,3.2099,1.5042,93.49,2407,5.899,37,5,0,3,0,0,1,0,1,0,0
SL,88.8,-0.7862,6.2177,664062,588751,1,2,2,4,Bot,R,R,3.0952,1.4253,88.139,2693,5.676,37,4,0,3,0,0,1,0,1,0,0
CU,80.8,-0.5518,6.0704,664062,588751,0,2,2,4,Bot,R,R,3.1526,1.4039,79.486,2570,5.49,37,3,0,3,0,0,1,0,1,0,0
CU,81.9,-0.7422,6.0524,664062,588751,0,1,2,4,Bot,R,R,3.26,1.54,81.297,2704,5.792,37,2,0,3,0,0,1,0,1,0,1
FF,94.4,-0.626,6.2269,664062,588751,0,0,2,4,Bot,R,R,3.253,1.4628,93.36,2431,5.692,37,1,0,3,0,0,1,0,1,0,1
FF,92.9,-0.705,6.3113,664062,459964,1,0,2,4,Bot,R,L,3.26,1.54,92.111,2330,5.852,36,2,0,3,0,0,0,0,1,0,0
CU,80.7,-0.7527,6.1142,664062,459964,0,0,2,4,Bot,R,L,2.985,1.4249,80.027,2595,5.723,36,1,0,3,0,0,0,0,1,0,0
FF,93.8,-0.681,6.2502,664062,435263,2,0,1,4,Bot,R,L,3.4,1.68,92.836,2297,5.672,35,3,0,3,0,0,0,0,1,0,0
FS,85.5,-0.9939,6.1412,664062,435263,1,0,1,4,Bot,R,L,3.3213,1.6228,84.912,1965,5.773,35,2,0,3,0,0,0,0,1,0,0
FF,93.4,-0.6471,6.2667,664062,435263,0,0,1,4,Bot,R,L,3.4859,1.6872,92.447,2339,5.761,35,1,0,3,0,0,0,0,1,0,0
SL,87.8,-0.6703,6.2172,664062,518626,1,1,0,4,Bot,R,R,3.33,1.6,87.837,2458,5.961,34,3,0,3,0,0,0,0,1,0,0
FF,92.4,-0.5916,6.3246,664062,518626,0,1,0,4,Bot,R,R,3.3228,1.5928,92.07,2357,6.012,34,2,0,3,0,0,0,0,1,0,0
FF,93.2,-0.4409,6.3803,664062,518626,0,0,0,4,Bot,R,R,3.33,1.6,92.747,2380,5.861,34,1,0,3,0,0,0,0,1,0,1
SL,87.4,-1.0349,6.2179,664062,518692,2,2,2,3,Bot,R,L,3.55,1.73,86.71,2562,5.493,30,6,0,3,1,0,0,0,1,0,1
FF,94.1,-1.2045,6.0461,664062,518692,2,2,2,3,Bot,R,L,3.55,1.73,93.675,2317,5.951,30,5,0,3,1,0,0,0,1,0,1
FF,92.9,-1.2911,6.0565,664062,518692,2,1,2,3,Bot,R,L,3.55,1.73,92.471,2357,5.656,30,4,0,3,1,0,0,0,1,0,1
SL,85.1,-0.8791,6.2449,664062,518692,1,1,2,3,Bot,R,L,3.4714,1.7228,85.294,2461,5.956,30,3,0,3,1,0,0,0,1,0,0
SL,87.9,-0.9565,6.2516,664062,518692,0,1,2,3,Bot,R,L,3.5429,1.7228,88.245,2581,5.991,30,2,0,3,1,0,0,0,1,0,0
FF,93.3,-0.9487,6.2696,664062,518692,0,0,2,3,Bot,R,L,3.55,1.73,92.858,2355,5.724,30,1,0,3,1,0,0,0,1,0,1
FF,93.3,-1.0947,6.1377,664062,645277,3,2,1,3,Bot,R,L,3.25,1.54,93.015,2406,5.835,29,7,0,3,1,0,0,0,1,0,0
CU,81.4,-0.8493,6.224,664062,645277,3,2,1,3,Bot,R,L,3.25,1.54,81.11,2561,5.698,29,6,0,3,1,0,0,0,1,0,1
FF,92.7,-1.1507,6.1963,664062,645277,3,1,1,3,Bot,R,L,3.25,1.54,91.823,2295,5.662,29,5,0,3,1,0,0,0,1,0,1
FS,85.6,-1.0564,6.1141,664062,645277,2,1,1,3,Bot,R,L,3.2428,1.54,84.922,1991,5.365,29,4,0,3,1,0,0,0,1,0,0
FF,93.2,-1.2422,6.1206,664062,645277,2,0,1,3,Bot,R,L,3.2356,1.5328,92.399,2350,5.527,29,3,0,3,1,0,0,0,1,0,1
CU,80,-0.6341,6.2261,664062,645277,1,0,1,3,Bot,R,L,3.1781,1.504,79.705,2611,5.845,29,2,0,3,1,0,0,0,1,0,0
FF,91.2,-1.1376,6.2834,664062,645277,0,0,0,3,Bot,R,L,3.2429,1.5329,89.641,2247,5.277,29,1,0,3,1,0,1,0,1,0,0
FS,84.9,-0.7069,6.1952,664062,660670,1,0,0,3,Bot,R,R,3.49,1.64,84.248,1918,5.804,28,2,0,3,0,1,0,0,1,0,0
FF,93.2,-0.4818,6.3605,664062,660670,0,0,0,3,Bot,R,R,3.476,1.6049,91.977,2376,5.536,28,1,0,3,0,1,0,0,1,0,0
FS,86.3,-0.9501,6.1695,664062,608331,1,1,0,3,Bot,R,L,3.42,1.63,85.256,2078,5.451,27,3,0,3,0,0,0,0,1,0,0
FF,92.2,-0.7291,6.3092,664062,608331,1,0,0,3,Bot,R,L,3.4624,1.6441,91.146,2437,5.588,27,2,0,3,0,0,0,0,1,0,1
FF,93.5,-0.6054,6.3404,664062,608331,0,0,0,3,Bot,R,L,3.3281,1.5098,92.322,2481,5.597,27,1,0,3,0,0,0,0,1,0,0
FF,93.5,-1.0453,6.2976,664062,542364,1,2,2,2,Bot,R,L,3.3,1.52,93.651,2405,5.81,21,4,0,3,0,1,0,0,1,0,0
CU,78.3,-0.9112,6.2771,664062,542364,1,1,2,2,Bot,R,L,3.3,1.52,77.659,2516,5.579,21,3,0,3,0,1,0,0,1,0,1
FF,90.8,-0.9408,6.4096,664062,542364,1,0,2,2,Bot,R,L,3.3,1.52,90.341,2298,5.858,21,2,0,3,0,1,0,0,1,0,1
CU,77.2,-0.7858,6.3381,664062,542364,0,0,2,2,Bot,R,L,3.2929,1.5129,76.926,2374,5.939,21,1,0,3,0,1,0,0,1,0,0
FF,92.4,-0.5993,6.4357,664062,588751,2,1,2,2,Bot,R,R,3.26,1.54,91.971,2324,5.694,20,4,0,3,0,0,0,0,1,0,0
SL,86.4,-0.7806,6.314,664062,588751,1,1,2,2,Bot,R,R,3.1448,1.4464,86.147,2364,5.623,20,3,0,3,0,0,0,0,1,0,0
SL,85.2,-0.8448,6.2858,664062,588751,0,1,2,2,Bot,R,R,3.2023,1.4895,84.901,2436,5.627,20,2,0,3,0,0,0,0,1,0,0
FF,93,-0.6667,6.341,664062,588751,0,0,2,2,Bot,R,R,3.26,1.54,92.57,2380,5.891,20,1,0,3,0,0,0,0,1,0,1
FF,91.4,-0.9153,6.3186,664062,459964,3,1,1,2,Bot,R,L,3.26,1.54,90.742,2347,5.755,19,5,0,3,0,0,0,0,1,0,0
FS,89.7,-0.879,6.37,664062,459964,3,0,1,2,Bot,R,L,3.0121,1.3729,89.065,2375,5.718,19,4,0,3,0,0,0,0,1,0,1
FF,92,-0.8407,6.4276,664062,459964,2,0,1,2,Bot,R,L,3.005,1.4809,91.478,2417,5.684,19,3,0,3,0,0,0,0,1,0,0
SL,86.1,-0.8871,6.3229,664062,459964,1,0,1,2,Bot,R,L,3.005,1.4521,85.687,2585,5.677,19,2,0,3,0,0,0,0,1,0,0
FF,92.8,-0.7829,6.3524,664062,459964,0,0,1,2,Bot,R,L,3.1128,1.56,92.385,2426,5.881,19,1,0,3,0,0,0,0,1,0,0
FF,92.3,-0.8601,6.4059,664062,435263,3,1,0,2,Bot,R,L,3.4,1.68,91.487,2388,5.688,18,5,0,3,0,0,0,0,1,0,0
FF,91.1,-0.6975,6.3768,664062,435263,2,1,0,2,Bot,R,L,3.3427,1.6298,90.435,2375,5.677,18,4,0,3,0,0,0,0,1,0,0
CU,78.6,-0.4226,6.3696,664062,435263,1,1,0,2,Bot,R,L,3.2577,1.6017,77.899,2545,5.755,18,3,0,3,0,0,0,0,1,0,0
FF,91.9,-0.7728,6.4487,664062,435263,1,0,0,2,Bot,R,L,3.4,1.68,90.606,2355,5.635,18,2,0,3,0,0,0,0,1,0,1
FF,91.5,-0.697,6.4598,664062,435263,0,0,0,2,Bot,R,L,3.4362,1.6872,90.144,2369,5.644,18,1,0,3,0,0,0,0,1,0,0
SL,87.2,-0.8509,6.3918,664062,518626,1,2,2,1,Bot,R,R,3.3372,1.6,87.175,2543,5.942,13,4,0,3,1,0,0,0,1,0,1
FF,93.3,-0.9809,6.3844,664062,518626,1,1,2,1,Bot,R,R,3.3372,1.6,92.752,2261,5.723,13,3,0,3,1,0,0,0,1,0,1
SL,88.2,-1.0124,6.3335,664062,518626,0,1,2,1,Bot,R,R,3.38,1.6071,88.284,2516,5.893,13,2,0,3,1,0,0,0,1,0,0
SL,87,-0.877,6.3049,664062,518626,0,0,2,1,Bot,R,R,3.33,1.6,86.323,2396,5.829,13,1,0,3,1,0,0,0,1,0,1
FS,85,-1.2628,6.2277,664062,518692,1,2,1,1,Bot,R,L,3.55,1.73,83.823,2016,5.465,12,5,0,3,1,0,0,0,1,0,0
SL,86.8,-0.9361,6.3276,664062,518692,1,2,1,1,Bot,R,L,3.55,1.73,85.78,2473,5.531,12,4,0,3,1,0,0,0,1,0,1
FF,93.6,-1.2231,6.2314,664062,518692,0,2,1,1,Bot,R,L,3.4293,1.7158,92.593,2340,5.695,12,3,0,3,1,0,0,0,1,0,0
FS,84.7,-1.176,6.2537,664062,518692,0,1,1,1,Bot,R,L,3.55,1.73,83.994,1971,5.564,12,2,0,3,1,0,0,0,1,0,1
FF,92.8,-1.1876,6.2915,664062,518692,0,0,1,1,Bot,R,L,3.55,1.73,91.764,2403,5.448,12,1,0,3,1,0,0,0,1,0,1
FF,92.7,-0.9109,6.495,664062,645277,1,0,0,1,Bot,R,L,3.25,1.54,92.261,2437,5.904,11,2,0,3,0,1,0,0,1,0,0
FF,92.6,-1.0732,6.4367,664062,645277,0,0,0,1,Bot,R,L,3.1486,1.5328,91.776,2400,5.482,11,1,0,3,0,1,0,0,1,0,0
FS,85.5,-0.937,6.3037,664062,660670,1,2,0,1,Bot,R,R,3.49,1.64,83.975,2000,5.383,10,5,0,3,0,0,0,0,1,0,0
FF,92.2,-0.956,6.3441,664062,660670,1,2,0,1,Bot,R,R,3.49,1.64,91.638,2463,5.748,10,4,0,3,0,0,0,0,1,0,1
FS,90.5,-0.9691,6.3353,664062,660670,0,2,0,1,Bot,R,R,3.4973,1.6474,89.933,2376,5.671,10,3,0,3,0,0,0,0,1,0,0
SL,85.8,-0.9497,6.3436,664062,660670,0,1,0,1,Bot,R,R,3.49,1.64,85.22,2598,5.507,10,2,0,3,0,0,0,0,1,0,1
FF,92.5,-0.5658,6.5778,664062,660670,0,0,0,1,Bot,R,R,3.3283,1.5077,92.081,2415,5.807,10,1,0,3,0,0,0,0,1,0,1
SL,88.2,-0.8079,6.1874,520980,594807,2,2,2,8,Bot,R,R,3.326,1.4952,87.925,1739,5.833,68,5,4,3,0,0,0,0,0,0,1
FF,95.3,-0.5935,6.2753,520980,594807,2,1,2,8,Bot,R,R,3.37,1.62,94.948,2342,5.983,68,4,4,3,0,0,0,0,0,0,1
CH,86.6,-0.76,6.1987,520980,594807,2,0,2,8,Bot,R,R,3.2537,1.5116,86.358,1966,5.96,68,3,4,3,0,0,0,0,0,0,1
CH,87.2,-0.8213,6.1247,520980,594807,1,0,2,8,Bot,R,R,3.37,1.5184,87.461,2058,6.323,68,2,4,3,0,0,0,0,0,0,0
CH,86.3,-0.862,6.1987,520980,594807,0,0,2,8,Bot,R,R,3.37,1.4736,86.818,2063,6.416,68,1,4,3,0,0,0,0,0,0,0
SL,88.6,-0.6603,6.2224,520980,518626,2,2,1,8,Bot,R,R,3.33,1.6,88.039,1784,5.714,67,5,4,3,0,0,0,0,0,0,0
SL,88.2,-0.6997,6.2187,520980,518626,1,2,1,8,Bot,R,R,3.2839,1.4886,87.746,1885,5.687,67,4,4,3,0,0,0,0,0,0,0
SL,86.4,-0.7774,6.3211,520980,518626,1,1,1,8,Bot,R,R,3.33,1.6,85.688,1847,5.507,67,3,4,3,0,0,0,0,0,0,1
FF,94,-0.6739,6.2827,520980,518626,0,1,1,8,Bot,R,R,3.4961,1.7327,93.708,2341,5.977,67,2,4,3,0,0,0,0,0,0,0
FF,95.3,-0.8063,6.2876,520980,518626,0,0,1,8,Bot,R,R,3.5635,1.6847,94.585,2317,5.718,67,1,4,3,0,0,0,0,0,0,1
SI,91.4,2.7615,3.7657,592473,518692,1,2,0,8,Bot,L,L,3.55,1.73,91.752,2217,6.402,66,4,4,3,0,0,0,0,0,0,0
SL,76.7,2.7883,3.7921,592473,518692,0,2,0,8,Bot,L,L,3.7067,1.8469,76.366,1947,5.766,66,3,4,3,0,0,0,0,0,0,0
SI,89.2,2.8837,3.6163,592473,518692,0,1,0,8,Bot,L,L,3.55,1.73,89.304,2191,6.061,66,2,4,3,0,0,0,0,0,0,1
SI,89.7,2.7924,3.7664,592473,518692,0,0,0,8,Bot,L,L,3.55,1.73,90.102,2223,6.251,66,1,4,3,0,0,0,0,0,0,1
KC,86.7,-1.8212,5.3758,523260,645277,1,2,2,7,Bot,R,L,3.26,1.55,85.744,3053,5.776,62,4,4,3,0,1,0,0,0,0,0
KC,87.1,-1.8027,5.4219,523260,645277,1,1,2,7,Bot,R,L,3.2146,1.4434,85.148,3124,5.293,62,3,4,3,0,1,0,0,0,0,1
KC,86.3,-1.7672,5.4105,523260,645277,1,0,2,7,Bot,R,L,3.26,1.5164,84.241,3097,5.194,62,2,4,3,0,1,0,0,0,0,1
KC,87.4,-1.7959,5.3658,523260,645277,0,0,2,7,Bot,R,L,3.26,1.5444,85.873,3149,5.539,62,1,4,3,0,1,0,0,0,0,0
CH,86.6,-1.5922,5.2979,523260,660670,3,2,1,7,Bot,R,R,3.49,1.64,86.557,2018,6.17,61,7,4,3,0,1,0,0,0,0,0
FF,98.2,-1.5197,5.254,523260,660670,3,2,1,7,Bot,R,R,3.49,1.64,97.441,1695,5.838,61,6,4,3,0,1,0,0,0,0,1
KC,89.1,-1.7103,5.413,523260,660670,2,2,1,7,Bot,R,R,3.5423,1.6964,88.168,3161,5.763,61,5,4,3,0,1,0,0,0,0,0
KC,87,-1.8816,5.4145,523260,660670,1,2,1,7,Bot,R,R,3.49,1.6668,86.114,2979,5.633,61,4,4,3,0,1,0,0,0,0,0
FT,99.3,-1.4323,5.159,523260,660670,1,1,1,7,Bot,R,R,3.5551,1.7362,99.885,2050,6.301,61,3,4,3,0,1,0,0,0,0,1
KC,87.4,-1.9047,5.3961,523260,660670,1,0,1,7,Bot,R,R,3.49,1.7517,86.247,2995,5.572,61,2,4,3,0,1,0,0,0,0,1
FF,97.7,-1.6429,5.2423,523260,660670,0,0,1,7,Bot,R,R,3.5677,1.7023,97.231,1966,5.983,61,1,4,3,0,1,0,0,0,0,0
FT,98.4,-1.7868,5.1418,523260,542364,3,2,1,7,Bot,R,L,3.32,1.53,98.152,1907,5.986,60,6,4,3,0,0,0,0,0,0,0
FT,97.9,-1.6112,5.1657,523260,542364,3,1,1,7,Bot,R,L,3.4574,1.67,97.519,1962,5.918,60,5,4,3,0,0,0,0,0,0,1
KC,86.4,-1.8309,5.3832,523260,542364,2,1,1,7,Bot,R,L,3.32,1.5411,85.011,3060,5.489,60,4,4,3,0,0,0,0,0,0,0
FT,97.7,-1.7356,5.0033,523260,542364,2,0,1,7,Bot,R,L,3.32,1.53,97.644,1958,6.052,60,3,4,3,0,0,0,0,0,0,1
KC,86.5,-1.7754,5.3448,523260,542364,1,0,1,7,Bot,R,L,3.3534,1.6256,84.77,3006,5.393,60,2,4,3,0,0,0,0,0,0,0
KC,86.5,-1.9362,5.3788,523260,542364,0,0,1,7,Bot,R,L,3.4783,1.6912,85.235,3010,5.606,60,1,4,3,0,0,0,0,0,0,0
KC,88.3,-1.8125,5.5225,523260,588751,0,2,0,7,Bot,R,R,3.27,1.54,87.08,2744,5.616,59,3,4,3,0,0,0,0,0,0,1
FT,97.2,-1.5745,5.2619,523260,588751,0,1,0,7,Bot,R,R,3.27,1.54,96.718,1898,5.95,59,2,4,3,0,0,0,0,0,0,1
FT,97.2,-1.6579,5.224,523260,588751,0,0,0,7,Bot,R,R,3.4519,1.6574,96.888,1941,6.052,59,1,4,3,0,0,0,0,0,0,1
KC,86.2,-1.6887,5.4857,523260,452095,3,2,2,6,Bot,R,R,3.452,1.5551,84.816,3158,5.446,53,6,4,2,0,0,0,0,0,0,1
FF,97.6,-1.5744,5.3998,523260,452095,2,2,2,6,Bot,R,R,3.39,1.6124,97.071,1942,5.902,53,5,4,2,0,0,0,0,0,0,0
KC,88.8,-1.8079,5.5281,523260,452095,1,2,2,6,Bot,R,R,3.4596,1.6537,87.363,3168,5.464,53,4,4,2,0,0,0,0,0,0,0
KC,87.2,-1.7979,5.565,523260,452095,1,1,2,6,Bot,R,R,3.39,1.57,85.428,3044,5.317,53,3,4,2,0,0,0,0,0,0,1
FF,97.8,-1.4828,5.3436,523260,452095,0,1,2,6,Bot,R,R,3.5115,1.6149,97.452,1805,6.021,53,2,4,2,0,0,0,0,0,0,0
KC,85.3,-1.8908,5.6023,523260,452095,0,0,2,6,Bot,R,R,3.39,1.57,83.496,3062,5.3,53,1,4,2,0,0,0,0,0,0,1
CU,71.3,2.1794,5.695,547943,518586,2,2,1,6,Bot,L,R,3.45,1.61,70.775,2550,6.206,52,6,4,2,0,0,0,0,0,0,0
CH,79.7,2.4072,5.3801,547943,518586,2,2,1,6,Bot,L,R,3.45,1.61,79.696,1307,6.134,52,5,4,2,0,0,0,0,0,0,1
FC,85.7,2.3971,5.5477,547943,518586,1,2,1,6,Bot,L,R,3.7383,1.7041,86.088,2063,6.086,52,4,4,2,0,0,0,0,0,0,0
